datetime_local,settlementDate,settlementPeriod,systemSellPrice,systemBuyPrice,BIOMASS,CCGT,COAL,INTELE,INTELEC,INTEW,INTFR,INTGRNL,INTIFA2,INTIRL,INTNED,INTNEM,INTNSL,INTVKL,NPSHYD,NUCLEAR,OCGT,OIL,OTHER,PS,WIND,initialDemandOutturn,initialTransmissionSystemDemandOutturn,solar_generation_mw,temperature_2m,wind_speed_10m,cloud_cover,gas_price_close,gas_price_high,gas_price_low,sentiment_score,article_count,systemSellPrice_lag_1,systemBuyPrice_lag_1,systemSellPrice_lag_2,systemSellPrice_lag_48,systemSellPrice_rolling_24h_mean,systemSellPrice_rolling_24h_std,systemSellPrice_rolling_7d_mean,gas_price_close_lag_48,gas_price_close_lag_96,gas_price_day_change,total_interconnector_imports,daily_sentiment_lag_48,article_count_lag_48,hour,day_of_week,month,is_weekend
2020-01-08 23:00:00+00:00,2020-01-08,47,25.44,25.44,2267.0,10500.0,1928.0,0.0,0.0,58.0,1328.0,0.0,0.0,-196.0,848.0,854.0,0.0,0.0,729.0,6744.0,4.0,0.0,104.0,-10.0,3238.0,27554.0,28359.0,0.0,6.3,9.5,100.0,11.96500015258789,12.050000190734863,11.824999809265137,-0.0658497142139822,36,18.0,18.0,18.0,28.16,29.730000000000004,20.92551237329941,27.289514345238096,11.93000030517578,12.279999732971191,-0.3499994277954101,2892.0,-0.20134310996426,35.0,23,2,1,0
2020-01-08 23:30:00+00:00,2020-01-08,48,46.0,46.0,1821.0,3648.0,565.0,0.0,0.0,0.0,-668.0,0.0,0.0,-176.0,676.0,-680.0,0.0,0.0,605.0,6565.0,0.0,0.0,127.0,-488.0,11802.0,26384.0,27037.0,0.0,6.25,10.55,100.0,11.96500015258789,12.050000190734863,11.824999809265137,-0.0658497142139822,36,25.44,25.44,18.0,4.5,29.67333333333333,20.933535787519894,27.216270297619047,11.93000030517578,12.279999732971191,-0.3499994277954101,-848.0,-0.20134310996426,35.0,23,2,1,0
2020-01-09 00:00:00+00:00,2020-01-09,1,25.99,25.99,2334.0,7414.0,1921.0,0.0,0.0,118.0,1234.0,0.0,0.0,80.0,784.0,782.0,0.0,0.0,714.0,6604.0,2.0,0.0,173.0,22.0,4548.0,25982.0,26590.0,0.0,6.2,11.6,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,46.0,46.0,25.44,2.5,30.537916666666664,20.72771317438845,27.204514345238096,11.96500015258789,11.93000030517578,0.0349998474121093,2998.0,-0.0658497142139822,36.0,0,3,1,0
2020-01-09 00:30:00+00:00,2020-01-09,2,23.61011,23.61011,2314.0,6265.0,1920.0,0.0,0.0,238.0,1228.0,0.0,0.0,82.0,776.0,778.0,0.0,0.0,705.0,6539.0,2.0,0.0,166.0,-164.0,5865.0,25952.0,26678.0,0.0,6.300000000000001,15.6,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,25.99,25.99,46.0,2.5,31.027291666666667,20.32504677857885,27.274425059523807,11.96500015258789,11.93000030517578,0.0349998474121093,3102.0,-0.0658497142139822,36.0,0,3,1,0
2020-01-09 01:00:00+00:00,2020-01-09,3,9.14054,9.14054,2281.0,6064.0,1911.0,0.0,0.0,148.0,884.0,0.0,0.0,76.0,366.0,500.0,0.0,0.0,706.0,6536.0,3.0,0.0,168.0,-296.0,6816.0,25372.0,26267.0,0.0,6.4,19.6,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,23.61011,23.61011,25.99,2.5,31.467085625,19.91897302697521,27.337252767857144,11.96500015258789,11.93000030517578,0.0349998474121093,1974.0,-0.0658497142139822,36.0,1,3,1,0
2020-01-09 01:30:00+00:00,2020-01-09,4,2.5,2.5,2234.0,5448.0,1896.0,0.0,0.0,38.0,878.0,0.0,0.0,-18.0,354.0,498.0,0.0,0.0,706.0,6540.0,4.0,0.0,167.0,-452.0,6984.0,24499.0,25568.0,0.0,7.0,19.5,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,9.14054,9.14054,23.61011,2.5,31.60543020833333,19.735722968025176,27.218623422619046,11.96500015258789,11.93000030517578,0.0349998474121093,1750.0,-0.0658497142139822,36.0,1,3,1,0
2020-01-09 02:00:00+00:00,2020-01-09,5,2.5,2.5,2213.0,5969.0,1937.0,0.0,0.0,0.0,722.0,0.0,0.0,-18.0,-192.0,-200.0,0.0,0.0,704.0,6545.0,3.0,0.0,169.0,-844.0,7558.0,23829.0,25683.0,0.0,7.6,19.4,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,2.5,2.5,9.14054,14.56,31.60543020833333,19.735722968025176,27.218623422619046,11.96500015258789,11.93000030517578,0.0349998474121093,312.0,-0.0658497142139822,36.0,2,3,1,0
2020-01-09 02:30:00+00:00,2020-01-09,6,2.5,2.5,2221.0,5458.0,1980.0,0.0,0.0,0.0,722.0,0.0,0.0,-72.0,-200.0,-226.0,0.0,0.0,705.0,6542.0,3.0,0.0,173.0,-1198.0,7972.0,23381.0,25695.0,0.0,8.649999999999999,21.4,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,2.5,2.5,2.5,14.28,31.354180208333336,20.03188472875336,27.218623422619046,11.96500015258789,11.93000030517578,0.0349998474121093,224.0,-0.0658497142139822,36.0,2,3,1,0
2020-01-09 03:00:00+00:00,2020-01-09,7,6.0,6.0,2225.0,5910.0,1747.0,0.0,0.0,0.0,90.0,0.0,0.0,-46.0,-624.0,36.0,0.0,0.0,705.0,6630.0,1.0,0.0,170.0,-1354.0,8130.0,22943.0,25520.0,0.0,9.7,23.4,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,2.5,2.5,2.5,2.5,31.108763541666672,20.315666394419846,27.202254375,11.96500015258789,11.93000030517578,0.0349998474121093,-544.0,-0.0658497142139822,36.0,3,3,1,0
2020-01-09 03:30:00+00:00,2020-01-09,8,6.0,6.0,2226.0,5845.0,1739.0,0.0,0.0,0.0,74.0,0.0,0.0,-166.0,-634.0,38.0,0.0,0.0,705.0,6726.0,3.0,0.0,167.0,-1536.0,8055.0,22542.0,25531.0,0.0,10.4,26.5,98.5,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,6.0,6.0,2.5,2.5,31.181680208333336,20.21684025030308,27.14317699404761,11.96500015258789,11.93000030517578,0.0349998474121093,-688.0,-0.0658497142139822,36.0,3,3,1,0
2020-01-09 04:00:00+00:00,2020-01-09,9,16.88,16.88,2207.0,6674.0,1760.0,0.0,0.0,0.0,-1050.0,0.0,0.0,-202.0,-592.0,40.0,0.0,0.0,705.0,6752.0,2.0,0.0,167.0,-1524.0,8014.0,22271.0,26240.0,0.0,11.1,29.6,97.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,6.0,6.0,6.0,28.26,31.254596875000004,20.1172587206635,27.084099613095237,11.96500015258789,11.93000030517578,0.0349998474121093,-1804.0,-0.0658497142139822,36.0,4,3,1,0
2020-01-09 04:30:00+00:00,2020-01-09,10,16.88,16.88,2220.0,6828.0,1750.0,0.0,0.0,-20.0,-1108.0,0.0,0.0,-238.0,-592.0,40.0,0.0,0.0,705.0,6749.0,0.0,0.0,168.0,-1314.0,7881.0,22433.0,26177.0,0.0,11.1,28.85,98.5,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,16.88,16.88,6.0,29.0,31.01751354166667,20.220095356671056,26.988504375,11.96500015258789,11.93000030517578,0.0349998474121093,-1918.0,-0.0658497142139822,36.0,4,3,1,0
2020-01-09 05:00:00+00:00,2020-01-09,11,48.0,48.0,2229.0,6658.0,1989.0,0.0,0.0,0.0,-128.0,0.0,0.0,-78.0,-852.0,-816.0,0.0,0.0,718.0,6757.0,3.0,0.0,168.0,-264.0,7559.0,23219.0,25993.0,0.0,11.1,28.1,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,16.88,16.88,16.88,21.65,30.765013541666672,20.321246962490516,26.95618294642857,11.96500015258789,11.93000030517578,0.0349998474121093,-1874.0,-0.0658497142139822,36.0,5,3,1,0
2020-01-09 05:30:00+00:00,2020-01-09,12,49.5,49.5,2228.0,7471.0,2165.0,0.0,0.0,0.0,-86.0,0.0,0.0,62.0,-856.0,-846.0,0.0,0.0,715.0,6772.0,2.0,0.0,168.0,-154.0,7413.0,24491.0,27033.0,0.0,11.1,29.200000000000003,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,48.0,48.0,16.88,31.7,31.313971875000004,20.4254174703896,27.00424842261904,11.96500015258789,11.93000030517578,0.0349998474121093,-1726.0,-0.0658497142139822,36.0,5,3,1,0
2020-01-09 06:00:00+00:00,2020-01-09,13,48.99,48.99,2230.0,8757.0,2497.0,0.0,0.0,54.0,-712.0,0.0,0.0,82.0,-890.0,212.0,0.0,0.0,747.0,6754.0,2.0,0.0,171.0,158.0,7940.0,27534.0,29749.0,0.0,11.1,30.3,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,49.5,49.5,48.0,48.95,31.684805208333334,20.59346760369187,27.144129374999995,11.96500015258789,11.93000030517578,0.0349998474121093,-1254.0,-0.0658497142139822,36.0,6,3,1,0
2020-01-09 06:30:00+00:00,2020-01-09,14,14.56,14.56,2220.0,11231.0,2665.0,0.0,0.0,10.0,-734.0,0.0,0.0,76.0,-890.0,272.0,0.0,0.0,749.0,6753.0,2.0,0.0,170.0,-8.0,8465.0,30577.0,32808.0,0.0,10.85,32.15,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,48.99,48.99,49.5,7.0,31.685638541666663,20.594181917309623,27.267611517857137,11.96500015258789,11.93000030517578,0.0349998474121093,-1266.0,-0.0658497142139822,36.0,6,3,1,0
2020-01-09 07:00:00+00:00,2020-01-09,15,6.0,6.0,2210.0,13930.0,2927.0,0.0,0.0,-72.0,-618.0,0.0,0.0,-90.0,-468.0,196.0,0.0,0.0,842.0,6750.0,2.0,0.0,174.0,-10.0,9056.0,34184.0,36017.0,0.0,10.6,34.0,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,14.56,14.56,48.99,50.0,31.843138541666665,20.42962570390739,27.30945675595238,11.96500015258789,11.93000030517578,0.0349998474121093,-1052.0,-0.0658497142139822,36.0,7,3,1,0
2020-01-09 07:30:00+00:00,2020-01-09,16,16.5,16.5,2206.0,15873.0,3056.0,0.0,0.0,-212.0,-602.0,0.0,0.0,-236.0,-456.0,196.0,0.0,0.0,854.0,6746.0,2.0,0.0,177.0,362.0,8822.0,36284.0,38392.0,0.0,10.1,33.95,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,6.0,6.0,14.56,50.0,30.926471875,20.584147153230976,27.201956755952384,11.96500015258789,11.93000030517578,0.0349998474121093,-1310.0,-0.0658497142139822,36.0,7,3,1,0
2020-01-09 08:00:00+00:00,2020-01-09,17,16.5,16.5,2207.0,16398.0,3274.0,0.0,0.0,-362.0,842.0,0.0,0.0,-386.0,-156.0,-302.0,0.0,0.0,902.0,6756.0,4.0,0.0,168.0,2.0,8539.0,37219.0,39032.0,0.0,9.6,33.9,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,16.5,16.5,6.0,54.5,30.228555208333333,20.491398177952416,27.228742470238096,11.96500015258789,11.93000030517578,0.0349998474121093,-364.0,-0.0658497142139822,36.0,8,3,1,0
2020-01-09 08:30:00+00:00,2020-01-09,18,16.5,16.5,2208.0,16440.0,3352.0,0.0,0.0,-508.0,968.0,0.0,0.0,-456.0,-150.0,-314.0,0.0,0.0,905.0,6747.0,3.0,0.0,168.0,-10.0,8505.0,37207.0,39242.0,0.982,9.3,33.349999999999994,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,16.5,16.5,16.5,50.0,29.436888541666665,20.26655594764145,27.259992470238096,11.96500015258789,11.93000030517578,0.0349998474121093,-460.0,-0.0658497142139822,36.0,8,3,1,0
2020-01-09 09:00:00+00:00,2020-01-09,19,16.5,16.5,2207.0,15549.0,3304.0,0.0,0.0,-536.0,1200.0,0.0,0.0,-456.0,280.0,470.0,0.0,0.0,902.0,6736.0,3.0,0.0,167.0,-8.0,8746.0,37883.0,39483.0,79.894,9.0,32.8,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,16.5,16.5,16.5,50.0,28.738971875,20.11964529157623,27.286629375,11.96500015258789,11.93000030517578,0.0349998474121093,958.0,-0.0658497142139822,36.0,9,3,1,0
2020-01-09 09:30:00+00:00,2020-01-09,20,15.3,15.3,2207.0,15512.0,3058.0,0.0,0.0,-536.0,1172.0,0.0,0.0,-456.0,304.0,500.0,0.0,0.0,908.0,6717.0,4.0,0.0,167.0,-8.0,8861.0,37733.0,39332.0,414.366,8.7,31.8,83.5,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,16.5,16.5,16.5,51.5,28.041055208333333,19.94673058063753,27.317879375,11.96500015258789,11.93000030517578,0.0349998474121093,984.0,-0.0658497142139822,36.0,9,3,1,0
2020-01-09 10:00:00+00:00,2020-01-09,21,15.3,15.3,2203.0,15410.0,2974.0,0.0,0.0,-536.0,396.0,0.0,0.0,-456.0,766.0,756.0,0.0,0.0,891.0,6704.0,4.0,0.0,168.0,-10.0,8816.0,37414.0,39014.0,766.077,8.4,30.8,67.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,15.3,15.3,16.5,50.0,27.286888541666663,19.72399900327032,27.345557946428567,11.96500015258789,11.93000030517578,0.0349998474121093,926.0,-0.0658497142139822,36.0,10,3,1,0
2020-01-09 10:30:00+00:00,2020-01-09,22,18.0,18.0,2187.0,15729.0,2999.0,0.0,0.0,-536.0,360.0,0.0,0.0,-456.0,776.0,762.0,0.0,0.0,882.0,6693.0,4.0,0.0,169.0,-6.0,8479.0,37366.0,38963.0,1117.62,8.4,28.4,74.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,15.3,15.3,15.3,14.0,26.563971875,19.508543289710406,27.373236517857137,11.96500015258789,11.93000030517578,0.0349998474121093,906.0,-0.0658497142139822,36.0,10,3,1,0
2020-01-09 11:00:00+00:00,2020-01-09,23,18.06,18.06,2163.0,16089.0,3030.0,0.0,0.0,-536.0,558.0,0.0,0.0,-456.0,428.0,954.0,0.0,0.0,838.0,6690.0,4.0,0.0,169.0,-6.0,8098.0,37358.0,38954.0,1324.33,8.4,26.0,81.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,18.0,18.0,15.3,4.5,26.64730520833333,19.46222099904281,27.40359366071428,11.96500015258789,11.93000030517578,0.0349998474121093,948.0,-0.0658497142139822,36.0,11,3,1,0
2020-01-09 11:30:00+00:00,2020-01-09,24,18.25,18.25,2158.0,16297.0,3175.0,0.0,0.0,-536.0,560.0,0.0,0.0,-456.0,420.0,956.0,0.0,0.0,852.0,6693.0,1.0,0.0,171.0,-4.0,7729.0,37393.0,38988.0,1791.27,8.5,25.25,60.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,18.06,18.06,18.0,4.5,26.92980520833333,19.230945891742163,27.434129375000005,11.96500015258789,11.93000030517578,0.0349998474121093,944.0,-0.0658497142139822,36.0,11,3,1,0
2020-01-09 12:00:00+00:00,2020-01-09,25,18.55,18.55,2118.0,17266.0,3116.0,0.0,0.0,-536.0,618.0,0.0,0.0,-456.0,400.0,1000.0,0.0,0.0,836.0,6688.0,1.0,0.0,172.0,16.0,7219.0,37818.0,39413.0,2334.62,8.6,24.5,39.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,18.25,18.25,18.06,51.95,27.216263541666663,18.99063610777909,27.46523056547619,11.96500015258789,11.93000030517578,0.0349998474121093,1026.0,-0.0658497142139822,36.0,12,3,1,0
2020-01-09 12:30:00+00:00,2020-01-09,26,50.0,50.0,2105.0,17771.0,3150.0,0.0,0.0,-536.0,618.0,0.0,0.0,-456.0,400.0,1000.0,0.0,0.0,823.0,6687.0,1.0,0.0,174.0,-4.0,6972.0,38057.0,39652.0,2083.48,9.0,22.1,63.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,18.55,18.55,18.25,51.95,26.52043020833333,18.67435708017468,27.371629375,11.96500015258789,11.93000030517578,0.0349998474121093,1026.0,-0.0658497142139822,36.0,12,3,1,0
2020-01-09 13:00:00+00:00,2020-01-09,27,18.5,18.5,2105.0,17701.0,3049.0,0.0,0.0,-536.0,1422.0,0.0,0.0,-456.0,400.0,1000.0,0.0,0.0,830.0,6693.0,1.0,0.0,176.0,-4.0,6722.0,38487.0,40082.0,1999.24,9.4,19.7,87.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,50.0,50.0,18.55,51.95,26.47980520833333,18.61990112406181,27.371629375,11.96500015258789,11.93000030517578,0.0349998474121093,1830.0,-0.0658497142139822,36.0,13,3,1,0
2020-01-09 13:30:00+00:00,2020-01-09,28,50.0,50.0,2143.0,18290.0,3025.0,0.0,0.0,-536.0,1458.0,0.0,0.0,-456.0,400.0,1000.0,0.0,0.0,844.0,6689.0,1.0,0.0,198.0,26.0,6367.0,38810.0,40404.0,1666.43,8.95,16.7,74.5,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,18.5,18.5,50.0,14.0,25.782930208333337,18.26901209615813,27.271926994047615,11.96500015258789,11.93000030517578,0.0349998474121093,1866.0,-0.0658497142139822,36.0,13,3,1,0
2020-01-09 14:00:00+00:00,2020-01-09,29,69.0,69.0,2176.0,19119.0,3135.0,0.0,0.0,-536.0,848.0,0.0,0.0,-456.0,460.0,1000.0,0.0,0.0,937.0,6707.0,1.0,0.0,220.0,356.0,5778.0,39113.0,40709.0,1028.7,8.5,13.7,62.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,50.0,50.0,18.5,4.5,26.532930208333337,18.5123298558819,27.270438898809523,11.96500015258789,11.93000030517578,0.0349998474121093,1316.0,-0.0658497142139822,36.0,14,3,1,0
2020-01-09 14:30:00+00:00,2020-01-09,30,69.0,69.0,2201.0,19771.0,3258.0,0.0,0.0,-536.0,880.0,0.0,0.0,-456.0,460.0,1000.0,0.0,0.0,966.0,6723.0,1.0,0.0,223.0,246.0,5429.0,39518.0,41119.0,581.905,8.15,12.4,77.5,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,69.0,69.0,50.0,51.95,27.876680208333337,19.20689641918596,27.32698651785714,11.96500015258789,11.93000030517578,0.0349998474121093,1348.0,-0.0658497142139822,36.0,14,3,1,0
2020-01-09 15:00:00+00:00,2020-01-09,31,69.0,69.0,2242.0,20409.0,3230.0,0.0,0.0,-536.0,874.0,0.0,0.0,-456.0,502.0,1000.0,0.0,0.0,1008.0,6731.0,1.0,0.0,222.0,326.0,4928.0,39875.0,41478.0,250.425,7.8,11.1,93.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,69.0,69.0,69.0,50.95,28.231888541666667,19.80977369752027,27.50615318452381,11.96500015258789,11.93000030517578,0.0349998474121093,1384.0,-0.0658497142139822,36.0,15,3,1,0
2020-01-09 15:30:00+00:00,2020-01-09,32,70.0,70.0,2263.0,21168.0,3285.0,0.0,0.0,-536.0,918.0,0.0,0.0,-456.0,504.0,1000.0,0.0,0.0,1023.0,6748.0,1.0,0.0,246.0,718.0,4518.0,40874.0,42471.0,107.643,7.35,9.05,96.5,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,69.0,69.0,69.0,60.84,28.60793020833333,20.412352365334907,27.561212708333333,11.96500015258789,11.93000030517578,0.0349998474121093,1430.0,-0.0658497142139822,36.0,15,3,1,0
2020-01-09 16:00:00+00:00,2020-01-09,33,19.0,19.0,2298.0,21801.0,3202.0,0.0,0.0,-536.0,1888.0,0.0,0.0,-456.0,498.0,1020.0,0.0,0.0,1026.0,6753.0,1.0,0.0,228.0,756.0,4471.0,42409.0,44016.0,26.784,6.9,7.0,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,70.0,70.0,69.0,22.5,28.79876354166667,20.75995693038613,27.620736517857143,11.96500015258789,11.93000030517578,0.0349998474121093,2414.0,-0.0658497142139822,36.0,16,3,1,0
2020-01-09 16:30:00+00:00,2020-01-09,34,19.1,19.1,2432.0,22328.0,3167.0,0.0,0.0,-536.0,1904.0,0.0,0.0,-456.0,500.0,1020.0,0.0,0.0,1043.0,6761.0,46.0,0.0,274.0,1340.0,4292.0,43479.0,45082.0,0.04,6.550000000000001,8.4,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,19.0,19.0,70.0,60.84,28.725846875,20.788678019628676,27.65109366071428,11.96500015258789,11.93000030517578,0.0349998474121093,2432.0,-0.0658497142139822,36.0,16,3,1,0
2020-01-09 17:00:00+00:00,2020-01-09,35,18.05,18.05,2562.0,22236.0,3154.0,0.0,0.0,-536.0,1928.0,0.0,0.0,-456.0,700.0,1020.0,0.0,0.0,1041.0,6765.0,145.0,0.0,356.0,1258.0,4160.0,43666.0,45266.0,0.0,6.2,9.8,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,19.1,19.1,19.0,4.5,27.856263541666664,20.28362245626495,27.681748422619048,11.96500015258789,11.93000030517578,0.0349998474121093,2656.0,-0.0658497142139822,36.0,17,3,1,0
2020-01-09 17:30:00+00:00,2020-01-09,36,19.0,19.0,2556.0,22477.0,3152.0,0.0,0.0,-536.0,1928.0,0.0,0.0,-456.0,704.0,1020.0,0.0,0.0,1042.0,6772.0,145.0,0.0,321.0,1292.0,3700.0,43467.0,45066.0,0.0,5.95,12.15,96.5,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,18.05,18.05,19.1,18.0,28.13855520833333,20.044532168695277,27.70898056547619,11.96500015258789,11.93000030517578,0.0349998474121093,2660.0,-0.0658497142139822,36.0,17,3,1,0
2020-01-09 18:00:00+00:00,2020-01-09,37,19.0,19.0,2575.0,22359.0,3160.0,0.0,0.0,-490.0,2002.0,0.0,0.0,-456.0,760.0,1020.0,0.0,0.0,1042.0,6771.0,144.0,0.0,280.0,1040.0,3181.0,42731.0,44285.0,0.0,5.7,14.5,93.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,19.0,19.0,18.05,19.15,28.15938854166667,20.03428749204691,27.73904008928572,11.96500015258789,11.93000030517578,0.0349998474121093,2836.0,-0.0658497142139822,36.0,18,3,1,0
2020-01-09 18:30:00+00:00,2020-01-09,38,68.5,68.5,2588.0,22516.0,3125.0,0.0,0.0,-502.0,2004.0,0.0,0.0,-440.0,760.0,1020.0,0.0,0.0,1042.0,6773.0,117.0,0.0,271.0,856.0,3169.0,42589.0,44140.0,0.0,5.25,13.3,96.5,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,19.0,19.0,19.0,56.0,28.156263541666664,20.035734346396183,27.768206755952377,11.96500015258789,11.93000030517578,0.0349998474121093,2842.0,-0.0658497142139822,36.0,18,3,1,0
2020-01-09 19:00:00+00:00,2020-01-09,39,65.0,65.0,2580.0,21868.0,3120.0,0.0,0.0,-346.0,2002.0,0.0,0.0,-316.0,850.0,1020.0,0.0,0.0,1033.0,6770.0,100.0,0.0,206.0,312.0,3263.0,41807.0,43090.0,0.0,4.8,12.1,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,68.5,68.5,19.0,56.0,28.41668020833333,20.481610221094133,27.94558770833333,11.96500015258789,11.93000030517578,0.0349998474121093,3210.0,-0.0658497142139822,36.0,19,3,1,0
2020-01-09 19:30:00+00:00,2020-01-09,40,57.5,57.5,2591.0,20931.0,3003.0,0.0,0.0,-206.0,2004.0,0.0,0.0,-362.0,850.0,1020.0,0.0,0.0,1012.0,6767.0,100.0,0.0,184.0,290.0,3219.0,40610.0,41786.0,0.0,4.8,11.85,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,65.0,65.0,68.5,52.0,28.60418020833333,20.77853897293772,28.112551994047617,11.96500015258789,11.93000030517578,0.0349998474121093,3306.0,-0.0658497142139822,36.0,19,3,1,0
2020-01-09 20:00:00+00:00,2020-01-09,41,53.0,53.0,2617.0,19322.0,2779.0,0.0,0.0,-54.0,2004.0,0.0,0.0,-238.0,616.0,1020.0,0.0,0.0,948.0,6774.0,3.0,0.0,163.0,270.0,3572.0,39006.0,39904.0,0.0,4.8,11.6,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,57.5,57.5,65.0,51.5,28.718763541666664,20.92494940450931,28.256897232142855,11.96500015258789,11.93000030517578,0.0349998474121093,3348.0,-0.0658497142139822,36.0,20,3,1,0
2020-01-09 20:30:00+00:00,2020-01-09,42,50.0,50.0,2612.0,18009.0,2702.0,0.0,0.0,0.0,2004.0,0.0,0.0,-204.0,612.0,1020.0,0.0,0.0,821.0,6765.0,0.0,0.0,162.0,6.0,3935.0,37779.0,38589.0,0.0,4.55,12.75,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,53.0,53.0,57.5,19.15,28.750013541666664,20.96078491033526,28.38784961309524,11.96500015258789,11.93000030517578,0.0349998474121093,3432.0,-0.0658497142139822,36.0,20,3,1,0
2020-01-09 21:00:00+00:00,2020-01-09,43,19.0,19.0,2629.0,16099.0,2546.0,0.0,0.0,16.0,2004.0,0.0,0.0,-66.0,654.0,1000.0,0.0,0.0,807.0,6766.0,2.0,0.0,161.0,-6.0,4079.0,35840.0,36511.0,0.0,4.3,13.9,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,50.0,50.0,53.0,21.25,29.392721875,21.132427337439097,28.510171041666663,11.96500015258789,11.93000030517578,0.0349998474121093,3608.0,-0.0658497142139822,36.0,21,3,1,0
2020-01-09 21:30:00+00:00,2020-01-09,44,49.95,49.95,2620.0,14411.0,2316.0,0.0,0.0,4.0,2002.0,0.0,0.0,-86.0,654.0,1000.0,0.0,0.0,821.0,6764.0,1.0,0.0,171.0,6.0,3911.0,33775.0,34467.0,0.0,4.3,14.15,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,19.0,19.0,50.0,50.0,29.345846875,21.153358509450083,28.539932946428568,11.96500015258789,11.93000030517578,0.0349998474121093,3574.0,-0.0658497142139822,36.0,21,3,1,0
2020-01-09 22:00:00+00:00,2020-01-09,45,51.0,51.0,2591.0,12906.0,1897.0,0.0,0.0,0.0,1904.0,0.0,0.0,-64.0,596.0,1000.0,0.0,0.0,745.0,6765.0,1.0,0.0,178.0,20.0,3993.0,31641.0,32312.0,0.0,4.3,14.4,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,49.95,49.95,19.0,18.0,29.34480520833333,21.15232099099313,28.626123422619045,11.96500015258789,11.93000030517578,0.0349998474121093,3436.0,-0.0658497142139822,36.0,22,3,1,0
2020-01-09 22:30:00+00:00,2020-01-09,46,19.0,19.0,2610.0,11077.0,1501.0,0.0,0.0,0.0,1904.0,0.0,0.0,-182.0,596.0,1000.0,0.0,0.0,736.0,6762.0,2.0,0.0,192.0,46.0,4059.0,29487.0,30276.0,0.0,4.35,14.15,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,51.0,51.0,49.95,18.0,30.03230520833333,21.31143308760577,28.76005199404762,11.96500015258789,11.93000030517578,0.0349998474121093,3318.0,-0.0658497142139822,36.0,22,3,1,0
2020-01-09 23:00:00+00:00,2020-01-09,47,49.0,49.0,2629.0,9237.0,1496.0,0.0,0.0,0.0,1708.0,0.0,0.0,-318.0,848.0,854.0,0.0,0.0,740.0,6768.0,2.0,0.0,172.0,30.0,4153.0,27523.0,28450.0,0.0,4.4,13.9,100.0,12.18000030517578,12.25,11.925000190734863,-0.194499057772405,34,19.0,19.0,51.0,25.44,30.053138541666662,21.299906117005367,28.80915913690476,11.96500015258789,11.93000030517578,0.0349998474121093,3092.0,-0.0658497142139822,36.0,23,3,1,0
